SetsPlayed,AttackKills,AttackErrors,AttackTotalAttempts,AttackPCT,Assists,AssistErrors,AssistTotalAttempts,AssistPCT,ServeAces,ServeErrors,ServeTotalAttempts,ServePCT,BlockingDig,BallHandlingErrors,BlockSolos,BlockAssists,BlockErrors,ReceptO,ReceptErrors,ReceptPCT,TotalTeamBlocks,Set_win_ratio,winrate,SetsPlayed.1,AttackKills.1,AttackErrors.1,AttackTotalAttempts.1,AttackPCT.1,Assists.1,AssistErrors.1,AssistTotalAttempts.1,AssistPCT.1,ServeAces.1,ServeErrors.1,ServeTotalAttempts.1,ServePCT.1,BlockingDig.1,BallHandlingErrors.1,BlockSolos.1,BlockAssists.1,BlockErrors.1,ReceptO.1,ReceptErrors.1,ReceptPCT.1,TotalTeamBlocks.1,Set_win_ratio.1,winrate.1,winner
4.378791299928174,58.20748320302745,22.28151405698993,156.3804259562341,0.23260947379209215,55.32596655801946,1.3379025571899872,150.40260720855218,0.3696219030388956,3.6867881865497023,7.590990757168125,94.27875510488754,0.9197808997693552,64.9929019003692,0.946162013646562,1.7666883045615445,15.5231995218147,2.6179895024225037,82.59319349984708,3.593006927827488,0.9592321821052596,9.475039577555838,0.5053555162784474,0.5100593294583671,3.7011070110701114,54.12915129151291,17.608856088560888,136.12177121771217,0.27092619926199263,50.391143911439116,0.8966789667896679,124.01476014760149,0.40670110701107015,5.439114391143912,6.3726937269372685,88.39114391143913,0.9263284132841328,58.409594095940975,0.6309963099630996,1.03690036900369,19.202952029520294,2.9298892988929888,69.71217712177122,2.476014760147601,0.9669520295202952,10.472324723247233,0.8247232472324725,1.0,1.0
4.526315789473684,56.526315789473685,25.78947368421053,178.73684210526318,0.17110526315789473,53.631578947368425,0.5263157894736842,152.78947368421058,0.3525263157894737,4.157894736842104,9.526315789473683,94.57894736842104,0.8988421052631579,71.0,1.5263157894736843,0.4736842105263158,14.947368421052632,2.473684210526316,86.57894736842104,6.052631578947369,0.9345263157894738,7.947368421052633,0.4342105263157895,0.5263157894736842,4.094113192924263,56.13255147052303,20.951973679307002,152.1724931955209,0.2335811836072529,53.42217416439994,1.061666721239775,146.99423838084718,0.3645491021806021,3.132048847167964,7.056030648228012,89.32027099441318,0.9215322258666248,64.49449434109296,0.7508085827263459,1.619257495452258,15.534709741992524,2.3925923693796767,78.69993538290774,3.0576305414951883,0.964432911163655,9.290024025303127,0.5096831697063562,0.5134157897609426,0.0
4.0,64.42105263157896,13.631578947368427,151.78947368421052,0.3404736842105264,61.89473684210525,1.0526315789473684,145.78947368421052,0.4248947368421052,1.0,3.631578947368421,97.05263157894736,0.9631578947368422,61.94736842105264,0.5263157894736842,1.0,21.05263157894737,3.0526315789473686,79.3684210526316,3.4736842105263164,0.958,11.526315789473687,0.5131578947368421,0.5263157894736842,4.0749965439221505,54.27751100774528,21.29314183409979,149.26164735494302,0.2225906514383824,51.49761364179041,1.3484813737748067,141.24379204150532,0.3666184767519364,2.8058859118637387,7.183629063141613,87.97232779130134,0.9194890945654955,62.7690586001147,0.8014253422936571,1.6965954391928526,15.928562008473875,2.002816052156967,77.33901765105523,2.7358930134561255,0.9676377235983632,9.583907513314891,0.5103889697830798,0.5160360894125999,0.0
4.0,59.0,25.0,162.0,0.21,59.0,1.0,165.0,0.358,3.0,8.0,79.0,0.899,56.0,1.0,0.0,8.0,1.0,91.0,1.0,0.9890000000000001,4.0,0.25,0.0,3.859467541236514,53.51487135031689,20.06306933239913,142.36077904808087,0.23928196353276115,50.88078549477787,1.0781206481770804,136.14038600675275,0.3765402181570564,2.4543711465705957,6.1549013181052725,84.11575255901309,0.9297850003924948,58.17237090351479,0.7357156247431679,1.5463808613712997,15.942884807141967,1.8967289593559256,74.9389999384428,2.37730681719448,0.9713719879559376,9.456286046528444,0.5135821815038781,0.5180970946452211,0.0
3.6889398417002246,52.35800488429214,18.69300765795512,136.63970820952454,0.25217493860861545,50.14212351382356,0.8642097962422809,131.7474928357726,0.3839726459292769,2.8550248012095247,5.706460126118637,81.26282047737963,0.9329604618052664,54.67120181903863,0.6837257448131427,1.3335461894467449,14.15807660687664,1.917219056008576,72.29866300948323,2.8036935493779707,0.9636123710979264,8.363256927295202,0.5056659905129061,0.5092850958259607,3.0,42.0,16.0,114.0,0.228,41.0,0.0,114.0,0.36,4.0,2.0,65.0,0.9690000000000001,41.0,0.0,0.0,6.0,2.0,64.0,5.0,0.9279999999999999,3.0,0.0,0.0,1.0
3.7501427874219715,52.41183221667971,18.194209035343185,134.411659501727,0.2602489358084812,50.041670818241855,0.6941713524225318,130.37846097135255,0.3868775897900503,2.6867935600721027,6.1680833853179315,81.18004224386664,0.9266306275682168,54.06278226979957,0.8495103732622342,1.4853861164584068,13.339950176707838,2.140618257606891,71.88780963172421,2.6455620389063066,0.9652419760716376,8.115739132641755,0.5071400674569814,0.5126359866138476,5.0,59.0,30.0,162.0,0.179,54.0,3.0,160.0,0.33799999999999997,2.0,9.0,97.0,0.907,75.0,1.0,5.0,14.0,4.0,84.0,6.0,0.9329999999999999,12.0,0.4,0.0,1.0
3.603538167118805,49.13237302519312,16.983639955787257,125.56746195442356,0.2603237179073413,47.01970388311397,0.6510803112748654,122.11677237238396,0.3874158173668497,3.6531807550708018,6.454102546986,77.72987527941861,0.9181756514409494,50.81039552995763,0.7863466395906775,1.4830991472243316,12.522627581425159,2.1131364413316183,67.16785033392289,3.5685769156235017,0.9466180153993418,7.712534429983164,0.5108876865668833,0.5153095073591191,3.4972375690607738,53.21924978191335,16.2686827566153,136.08636231462634,0.27327391683628965,49.695841814480964,0.6359406804303578,126.33672579238151,0.3942843849956383,4.148298924105845,5.973538819424252,84.49723756906076,0.9282683919744112,60.03518464669962,0.44751381215469616,1.316952602500727,18.562372782785694,2.6594940389648154,66.59726664728119,2.046815934864786,0.9716184937481828,10.334981099156732,0.8756906077348066,1.0,1.0
3.6309963099631,62.42066420664207,15.243542435424356,140.4280442804428,0.339929889298893,59.71955719557196,0.6642066420664207,136.6420664206642,0.4389557195571956,1.3690036900369005,3.3985239852398528,88.17712177121771,0.9616236162361624,56.06273062730627,0.33210332103321033,0.6309963099630996,19.188191881918822,2.2952029520295207,73.32841328413285,2.1918819188191883,0.97349815498155,10.22509225092251,0.6928044280442804,0.7011070110701106,3.486222992233737,48.02221199925486,15.810315236106765,122.62331731635864,0.2659387082508459,45.818908139027684,0.5245239396272048,117.4698990017015,0.3926036864547473,3.5569075299258026,6.273760239500778,75.07130565767235,0.9171389218077728,50.58125828383438,0.8278763765762562,1.389194794473939,11.254765435973745,2.2650631838352946,64.73106182534988,3.4273660467816787,0.9488918175978815,6.990895518562707,0.5138865865358722,0.517448898008212,0.0
4.0,50.0,30.0,165.0,0.121,50.0,1.0,169.0,0.29600000000000004,1.0,6.0,78.0,0.9229999999999999,74.0,1.0,3.0,12.0,2.0,86.0,3.0,0.966,9.0,0.25,0.0,3.3921234957558863,46.011296526548044,16.468363406652227,121.43316919908459,0.2450797187673429,43.83715250867315,0.4230120008709817,114.59821570413601,0.38416499678867455,3.438942472442569,5.9152028372166825,73.38702278269572,0.9196483181376356,50.92713069084499,0.9528605771731271,1.3138733169281118,12.906500877473329,1.826701961733816,63.42838889822878,3.354843098876425,0.9484849476907412,7.695482679099914,0.5162920296283431,0.5191649213875088,0.0
3.702203284624032,50.25182900061242,18.08324371620828,136.23972095959695,0.2398776814976068,47.90826821674735,0.544434451738226,130.25599045608203,0.3740237508294225,3.8516434880804353,6.0127562233261385,80.09260284798295,0.9236340503324932,58.48265315265382,1.1649519654938882,1.4664932439881757,13.523383784795092,2.255973602882284,69.67939032796497,3.7533126417589777,0.9482290248641584,8.17036007730534,0.5141651061926291,0.5205439698781934,4.526315789473684,50.526315789473685,23.631578947368425,152.5263157894737,0.1776842105263158,47.368421052631575,0.0,148.05263157894737,0.32289473684210523,5.526315789473684,7.578947368421053,91.89473684210527,0.9184736842105264,54.78947368421053,0.0,1.0,21.05263157894737,2.0526315789473686,83.15789473684211,4.3684210526315805,0.9500000000000002,11.526315789473687,0.4342105263157895,0.5263157894736842,1.0
3.0,41.0,12.0,108.0,0.26899999999999996,40.0,0.0,110.0,0.364,0.0,1.0,64.0,0.9840000000000001,33.0,1.0,2.0,16.0,2.0,68.0,2.0,0.971,10.0,0.0,0.0,3.7594702906445066,50.102189934505205,18.087478106429923,132.33745402717872,0.2458220915526974,48.11821079628636,0.6219195979979809,125.78380900915394,0.3908709414169245,3.981384552205188,6.9616937093529305,81.21848798374795,0.913380823859704,54.69560860530947,1.1332313160935028,1.3767855003072085,13.473341736501059,2.0144469366562654,69.64995373560265,3.8918417820602564,0.9464441405858474,8.066751203806309,0.513971417070069,0.5216539043081511,0.0
3.4736842105263164,56.368421052631575,17.105263157894736,136.21052631578948,0.30421052631578954,56.368421052631575,0.4736842105263158,138.1578947368421,0.4190526315789474,4.052631578947369,6.947368421052633,76.89473684210526,0.9100526315789474,47.57894736842106,1.0,0.5263157894736842,8.0,1.5263157894736843,74.15789473684211,2.578947368421053,0.9616315789473684,4.526315789473684,0.6447368421052633,0.5263157894736842,3.8056184683259815,51.324628737321646,18.7573535422067,136.9682459657158,0.241756466796851,49.42845717012088,0.5025977221727216,131.84365206342136,0.38299912372770206,4.005151977533282,7.160903791620796,83.09517488337883,0.9131158981463888,57.27849108607038,1.1177674010500491,1.5064537438102077,13.311840611078193,1.8097165976469576,71.46405520532319,3.892397230057568,0.9477524414324532,8.124629766176152,0.5087663706539896,0.5124504094138954,0.0
4.0,43.0,25.0,153.0,0.11800000000000001,40.0,1.0,132.0,0.303,1.0,5.0,78.0,0.9359999999999999,57.0,3.0,2.0,14.0,2.0,81.0,8.0,0.91,9.0,0.25,0.0,3.6513390688640155,49.770743246875895,17.866458237602014,130.73531854512535,0.24868718001668444,47.76397552616453,0.4063480980685434,125.83616838253893,0.38721238609987696,3.89329444215774,6.8377939896910815,80.14390896828888,0.9142427289429004,54.52394032288019,1.1758478263026009,1.419544848582104,12.455867079756374,1.55386065286578,69.11745175382167,3.8323702342574304,0.947124545331422,7.616962297750473,0.5020479861964278,0.5050265156987642,0.0
3.0,45.0,19.0,136.0,0.191,44.0,0.0,136.0,0.324,1.0,5.0,65.0,0.9229999999999999,61.0,0.0,0.0,14.0,1.0,69.0,1.0,0.986,7.0,0.0,0.0,3.7180088445912354,51.60597905814691,18.163722571909705,137.31748829720414,0.2472172631951545,49.70114578117182,0.4192238840112813,134.16025996618652,0.3786777294050029,4.0244026987431605,7.070091165508367,82.80348833120598,0.9142768274015156,58.751288951104364,1.3133113766354965,1.6412419160550569,12.308313497573526,1.719682199159713,71.30908056532691,3.9449361110137247,0.9476039319044208,7.720397587389367,0.5041723857049304,0.5090973793408272,0.0
3.5808804351219585,50.18351196144275,17.127273658533447,128.64245635619505,0.26569119367295324,47.757913098326256,0.3391587081307148,125.75649948016995,0.3905702522072228,3.8086542670637513,6.765202516501532,79.93604740230901,0.9150381539008644,53.04915654175437,1.434406311145964,1.8002253167132838,11.646322178587301,1.7631666906133234,68.87782511384626,3.7845717681467095,0.9473076579130292,7.512450332378079,0.5084014279540879,0.5123858251766895,3.0,35.0,12.0,102.0,0.225,34.0,0.0,94.0,0.36200000000000004,0.0,5.0,53.0,0.9059999999999999,47.0,1.0,1.0,6.0,5.0,62.0,6.0,0.912,4.0,0.0,0.0,1.0
3.660846977411069,52.52843370038086,17.133116052825446,137.0956781123321,0.2648262561432792,50.083618401130856,0.455202987149688,131.30593100223814,0.3896078868378781,3.262730967890493,6.739707608395741,81.59512430850553,0.9170593422274328,58.87413350251434,1.2511039055194475,1.8182577841173415,11.131371272272416,1.908772860787392,71.18065162486064,3.2633271664195167,0.9549511109469369,7.294173560198642,0.509308945125806,0.5150436134843424,3.0,41.0,18.0,94.0,0.245,39.0,0.0,97.0,0.402,5.0,6.0,62.0,0.903,31.0,3.0,3.0,2.0,3.0,67.0,1.0,0.985,4.0,0.0,0.0,1.0
3.534860040493262,49.91920848426215,17.177975690805713,133.15417149237715,0.24973824901074704,47.6595341259502,0.4587263334057862,128.5484800895949,0.3766385338734436,3.2327105732716936,6.3177363124727774,78.43135273828571,0.919456171824438,58.095414984537,1.1129269329731493,2.033516679824304,10.313645679834906,1.7455541106760255,68.40694883996979,3.1930573951635184,0.9550306688835823,7.117683802722151,0.5125512089164662,0.5171925934658491,5.0,69.0,27.0,153.0,0.275,68.0,2.0,154.0,0.442,4.0,6.0,103.0,0.9420000000000001,63.0,0.0,0.0,9.0,6.0,91.0,3.0,0.968,4.0,0.4,0.0,1.0
3.4329575292141805,47.8488884157866,16.321815348489498,127.71999509391986,0.2512922379616997,45.46822079378274,0.3713289549798621,124.3828595401028,0.3699388625237239,3.3989508845017893,6.347447790686205,75.87238689622309,0.9152178908336484,55.329711075119036,1.2719062485195758,1.746362014863443,10.675042841272068,1.693756961012538,65.58189093172292,3.326742644280912,0.9514450209661948,7.025070218316375,0.5151736619308851,0.5189307614232689,4.332103321033212,49.96309963099631,18.97047970479705,138.67896678966792,0.2338892988929889,47.97047970479705,0.0,129.58302583025832,0.3882472324723248,5.332103321033211,8.472324723247233,92.67158671586715,0.9094428044280444,47.48708487084871,0.3690036900369004,1.0,19.926199261992625,1.6642066420664203,74.98154981549816,4.232472324723247,0.9455719557195572,10.963099630996313,0.5507380073800738,0.7011070110701106,1.0
4.473684210526316,58.94736842105264,23.842105263157894,158.31578947368422,0.22410526315789475,53.47368421052632,2.8947368421052637,144.4210526315789,0.37231578947368427,7.526315789473685,9.052631578947368,100.89473684210527,0.9098947368421052,81.57894736842105,1.4736842105263157,1.5263157894736843,16.947368421052634,3.1052631578947367,79.57894736842105,3.842105263157895,0.9575789473684212,10.0,0.5842105263157895,0.5263157894736842,3.3505126922174893,45.77299418058692,15.498844646068127,121.1586394536468,0.2525695464978603,43.24432506081826,0.3006195825824555,115.70085492907594,0.3790005823526949,3.1425814528547797,6.381508274703482,72.35883846901116,0.9079503683496272,52.44065651306242,1.0297067341131745,1.5040155789016472,10.165654607723782,1.7520725132943482,62.07354828695696,3.0640788139557986,0.9536253040086478,6.539229022969398,0.5172953732468418,0.5203370366182923,0.0
4.0,52.0,21.0,162.0,0.191,50.0,1.0,172.0,0.29100000000000004,3.0,7.0,83.0,0.9159999999999999,74.0,4.0,1.0,8.0,4.0,89.0,6.0,0.937,5.0,0.25,0.0,3.283795389015128,45.77613092303388,14.692615360985796,119.31518525126478,0.26346090454585913,43.34808976550587,0.3435790605161146,114.94633661537031,0.3820459442523835,3.4159822809164018,5.657721049411022,71.1384661382509,0.9184386459059952,51.014368721728886,1.0240522935437275,1.3179182000036669,10.57491567861601,1.8894255606091708,61.33825277883355,3.322367987609609,0.94928870333092,6.5668250990381445,0.5190123377328079,0.5214750446730124,0.0
4.332103321033212,56.33210332103321,22.177121771217713,162.59778597785981,0.2171918819188192,53.029520295202964,1.070110701107011,138.10701107011073,0.3921845018450185,3.3616236162361623,10.07011070110701,94.73431734317344,0.8933653136531365,65.4649446494465,1.3321033210332105,1.03690036900369,19.025830258302587,1.5608856088560887,77.87822878228782,4.18819188191882,0.9527822878228784,10.54981549815498,0.5507380073800738,0.7011070110701106,3.2297956642723937,44.697095426958114,15.562284313691572,123.56148086946399,0.2418318498986233,41.859786367866455,0.5586120363607081,119.25280105482264,0.3587232668603196,3.1365388958028397,5.051872189543416,70.5112446018987,0.9268375284153416,54.55679494349024,1.1997380821995474,1.658008770471979,11.446951015429507,1.7101737890968838,61.57432837738372,3.0807663999251327,0.952468478109348,7.350268693750267,0.5204020163496725,0.5223961268924707,0.0
5.0,67.5263157894737,20.684210526315788,162.42105263157896,0.2926315789473685,61.526315789473685,1.5263157894736843,155.94736842105266,0.3965789473684211,4.421052631578949,10.526315789473683,105.47368421052632,0.9002105263157895,58.31578947368421,0.5263157894736842,1.0526315789473684,20.0,2.0,94.42105263157896,4.0,0.9594736842105264,11.052631578947368,0.5052631578947369,0.5263157894736842,3.1860829499636303,43.62338136714117,16.29631573067939,122.3433633211927,0.2271564959046517,40.86525438640884,0.5424567020147882,118.7541809721254,0.3498453789631621,2.740129131170958,5.062028447946286,69.65309635491525,0.9265780921362652,53.5798520705477,1.1617430497370564,1.6329575682524968,12.693500026790812,1.7452821625888448,61.11466403293434,2.674942309846545,0.9588970466695615,7.954429959221182,0.5215269595720581,0.5231417418767302,0.0
4.526315789473684,59.47368421052632,25.78947368421053,179.73684210526318,0.18257894736842106,57.368421052631575,1.5263157894736843,181.10526315789483,0.3154736842105263,4.157894736842104,5.473684210526316,95.36842105263158,0.939842105263158,83.47368421052633,2.0526315789473686,3.5263157894736845,15.157894736842106,3.5789473684210527,89.68421052631581,3.5263157894736845,0.962315789473684,11.105263157894738,0.4342105263157895,0.5263157894736842,3.3408750166605814,45.45668972594335,17.48114726182841,128.39390258511813,0.22177161909875875,42.83273500672415,0.43929140526283006,126.54833003836708,0.3441393076337922,3.5803069702443397,5.640795768492973,73.95311458618072,0.9240158076359916,55.781783032113246,1.2210685264109478,2.1932306938933075,13.462469391250625,1.5134571576695481,64.13576303117698,3.4674601294169856,0.9514494953539672,8.903995106385803,0.5199353172270474,0.5237453874046191,0.0
3.2760586245150027,44.108876071356676,16.649085637474812,120.53298024594679,0.2384078805167283,41.693634199449136,0.5459085123536325,119.0483456881072,0.3610058863930084,3.3899013568721386,5.528958059971397,71.62021819344656,0.922881927067292,50.63926624152614,1.189040731163418,2.2665735967502,11.883378694972519,1.796118951876758,62.00832236499469,3.268488789750056,0.9530653411807328,8.191685025853237,0.5211485454514667,0.5242341418757226,4.0497237569060776,60.88892119802269,18.933701657458567,155.19017156150042,0.2668202965978482,58.24047688281477,1.0235533585344576,147.4204710671707,0.3937164873509741,3.0732771154405354,6.683628961907531,94.69962198313463,0.9293265484152372,65.28845594649607,0.8141901715615004,2.5786565862169235,13.350974120383832,2.1250363477755165,79.69380633905205,2.9444605990113413,0.9643937191043908,9.25414364640884,0.5517592323349809,0.7880197731898807,1.0
3.0,38.0,16.0,103.0,0.214,36.0,0.0,100.0,0.36,2.0,5.0,62.0,0.919,41.0,0.0,2.0,6.0,0.0,63.0,5.0,0.9259999999999999,5.0,0.0,0.0,3.413693725086179,45.62914218423687,18.136691468554076,124.83440918317592,0.23003513703542025,43.00266391175232,0.5421835610311054,122.59137999736919,0.3596539208654689,3.6159617437006313,5.238273892054772,74.57422765624312,0.9288180803920258,51.58840036290583,1.2431569002838745,2.3159555550532795,12.045638411417755,1.9249370657126883,65.12869627562459,3.487613218407757,0.9518821850158844,8.325348621709695,0.5196293699325931,0.5246299028947792,0.0
3.5263157894736845,48.842105263157904,12.842105263157894,118.21052631578951,0.3022105263157895,46.78947368421054,0.0,117.68421052631581,0.3968421052631579,2.9473684210526314,5.68421052631579,76.57894736842105,0.9311052631578948,47.31578947368421,1.0526315789473684,2.1052631578947367,8.105263157894738,3.0526315789473686,64.52631578947367,3.421052631578948,0.9501052631578948,6.157894736842105,0.3947368421052632,0.5263157894736842,3.3350520043827627,45.37947845770381,17.410351451061448,125.08599912751151,0.2323296255176444,42.51190869612053,0.43911637487132144,122.23883887310022,0.35557760705442965,3.678960986326644,4.982872228868291,73.12438856648372,0.930373434504526,53.37751231977331,1.0068371501540336,1.9757513361589296,11.876881464239846,1.9292011873917767,63.75354605493376,3.5950212195627214,0.947732463759875,7.903318190992671,0.5209004347473828,0.5249503839981564,0.0
3.271365942317125,43.576636405407115,16.872163427169088,118.27686006767864,0.2353582417283181,40.77393156438431,0.35564995073930833,115.76079637484459,0.36148028829641066,3.279794302172641,4.996131956434998,70.40963870975544,0.9269510750224436,50.014402410193654,0.9955334446904788,1.700245322230165,11.960308282658895,2.4228559024097174,61.28935928146174,3.1817973121930634,0.9537057512539326,7.6715924726513185,0.521929775305551,0.5252099177323881,3.947368421052632,52.68421052631579,20.526315789473685,125.15789473684212,0.2847894736842105,49.26315789473684,1.4210526315789476,123.15789473684212,0.4232631578947369,6.2105263157894735,9.526315789473683,84.3684210526316,0.883842105263158,59.21052631578948,1.0,2.8947368421052637,12.947368421052635,2.9473684210526314,62.42105263157895,5.473684210526316,0.9135263157894736,9.368421052631579,0.7157894736842106,0.5263157894736842,1.0
