SetsPlayed,AttackKills,AttackErrors,AttackTotalAttempts,AttackPCT,Assists,AssistErrors,AssistTotalAttempts,AssistPCT,ServeAces,ServeErrors,ServeTotalAttempts,ServePCT,BlockingDig,BallHandlingErrors,BlockSolos,BlockAssists,BlockErrors,ReceptO,ReceptErrors,ReceptPCT,TotalTeamBlocks,winrate,Set_win_ratio,SetsPlayed,AttackKills,AttackErrors,AttackTotalAttempts,AttackPCT,Assists,AssistErrors,AssistTotalAttempts,AssistPCT,ServeAces,ServeErrors,ServeTotalAttempts,ServePCT,BlockingDig,BallHandlingErrors,BlockSolos,BlockAssists,BlockErrors,ReceptO,ReceptErrors,ReceptPCT,TotalTeamBlocks,winrate,Set_win_ratio,winner
3.0,46.0,23.0,114.0,0.202,45.0,0.0,114.0,0.395,1.0,7.0,56.0,0.875,37.0,1.0,0.0,2.0,0.0,69.0,2.0,0.972,1.0,0.0,0.0,3.0000000000000004,44.42105263157895,13.0,100.8421052631579,0.3262105263157895,41.31578947368421,0.0,99.26315789473686,0.41973684210526324,1.5263157894736843,4.894736842105264,65.47368421052632,0.9192105263157895,34.89473684210527,0.4736842105263158,1.0526315789473684,14.631578947368421,1.0526315789473684,57.94736842105263,1.4736842105263157,0.9762105263157895,8.368421052631579,0.5263157894736842,0.5263157894736842,0.0
3.552486187845304,51.48706019191626,21.72346612387322,138.87641756324513,0.23845245710962493,48.78889211980228,0.0,137.41378307647574,0.36762867112532716,3.9979645245710964,4.196859552195406,83.09508578075022,0.9429092759523119,56.03460308229136,1.0261703983716197,3.349810991567316,17.36493166618203,1.0235533585344576,74.69642337888922,3.9744111660366386,0.9540820005815646,11.886885722593778,0.5045071241640012,0.4972375690607735,3.0,43.0,4.0,89.0,0.438,38.0,0.0,86.0,0.442,2.0,3.0,74.0,0.959,33.0,0.0,2.0,26.0,2.0,48.0,1.0,0.98,15.0,1.0,1.0,1.0
4.13945095494911,56.19822476998629,21.87828427156452,153.92997680121394,0.23954950817293022,53.14290196111909,0.0,151.63052251690823,0.3605656384788255,3.5719493169483463,4.885346349125724,88.77619253925332,0.9401075744996894,63.17015146438335,1.3783728409869407,3.0158848725560707,17.729161108846487,1.5902373020259988,79.57879584001161,3.6006308703919894,0.9579543408620899,11.591280927268498,0.5048136947534889,0.5090287455795321,4.0,52.0,25.0,164.0,0.165,52.0,0.0,165.0,0.315,6.0,6.0,95.0,0.937,67.0,1.0,9.0,21.0,1.0,93.0,6.0,0.939,19.0,0.25,0.0,1.0
3.5263157894736845,54.94736842105264,28.263157894736846,146.63157894736844,0.1851578947368421,51.8421052631579,0.0,144.5263157894737,0.3644736842105264,3.6315789473684212,3.8421052631578947,79.15789473684211,0.9355263157894737,59.63157894736843,1.5263157894736843,0.5263157894736842,10.421052631578949,0.5263157894736842,76.36842105263158,4.105263157894737,0.9514736842105264,5.736842105263158,0.39473684210526316,0.5263157894736842,4.092929170943783,56.07942088812832,22.28761274658128,154.93659910257318,0.22921751911773158,52.84941337618156,0.0,152.3507632633408,0.3539330593239417,3.7323081784281467,5.625925646879788,89.41272027550863,0.9342247891469075,64.55316441042842,1.2345868444203185,3.361750602629921,18.451611855394667,1.0597233567535242,78.84139982528487,3.7163048680656297,0.9559854906334716,12.394845940301348,0.5075973764390282,0.5147958206234272,0.0
5.0,61.0,30.0,196.0,0.158,59.0,0.0,193.0,0.306,4.0,8.0,85.0,0.906,71.0,4.0,2.0,13.0,4.0,102.0,2.0,0.981,8.0,0.4,0.0,4.065820376200324,56.48614783771109,20.637665181486952,154.40237169339247,0.24017780633550315,53.185056278220706,0.5834291744592991,147.21252552321658,0.3676017588981089,3.6415103950560934,5.596867998442561,88.37111979102474,0.93461981685354,66.55662758800071,1.150801040602863,3.102688681624893,16.431401972081407,1.3186623702919742,78.33494343398289,3.676235681753915,0.956020430025995,11.112805270888439,0.5015427610751197,0.502802964253602,0.0
4.048392301727008,57.56984895191435,20.008937540900927,155.4246397709525,0.2474331450944633,54.06976285327228,0.5543706440328795,143.5468508847823,0.3817267352239927,3.443777932149472,5.829033463390663,88.7466748806026,0.9328948779588947,66.63221704023911,0.985448362717171,2.8107161713834903,17.20907281233298,1.7638509139757628,78.92911608910077,3.525052230025385,0.9582168948683905,11.264103302302356,0.49765028675200573,0.4950928319537684,4.052631578947369,54.578947368421055,9.789473684210527,125.31578947368423,0.3737894736842105,49.578947368421055,0.0,121.78947368421053,0.41463157894736846,2.0,3.5263157894736845,91.89473684210527,0.9611052631578947,55.631578947368425,0.0,2.526315789473684,24.421052631578952,1.4736842105263157,61.15789473684211,2.578947368421053,0.9631578947368422,14.473684210526317,0.7894736842105263,1.0,1.0
3.790111372200309,54.65468064858519,17.86730185775509,142.45749035533632,0.26980994059012997,51.75754711577155,0.41779641985433325,133.6225986243471,0.39491591735377,3.6197070684115533,5.391400786032009,83.01316305184186,0.9343081661538565,60.25265712013057,0.7426742420908737,2.5980226414015215,14.784739211773939,1.9516910349406533,73.46184859446662,3.6031611134765784,0.9542606148819645,9.876479963617335,0.5047122927168617,0.5027848900483692,4.0,57.26315789473685,25.0,159.78947368421055,0.20289473684210527,54.63157894736843,0.0,157.10526315789474,0.34921052631578947,5.473684210526316,7.578947368421053,94.47368421052632,0.9196315789473685,70.15789473684211,0.4736842105263158,6.894736842105264,19.421052631578952,0.4736842105263158,83.52631578947368,4.421052631578948,0.9511052631578948,16.36842105263158,0.5131578947368421,0.5263157894736842,1.0
3.6058453445459437,49.65357665952675,17.812327678351604,130.71458268981996,0.24886489210875926,47.18660912608754,0.4308303053847065,123.92784802754551,0.38570511228101423,3.610201284455151,5.766550667016979,78.4685329365401,0.923262905483247,54.89115512297611,0.8149610224289663,2.691769894867401,13.202434504852896,1.7297421645245372,68.46889252087671,3.560690636855042,0.95125395856962,9.205640946268316,0.5097505577904777,0.5082726548329242,4.0,49.0,21.0,158.0,0.177,47.0,0.0,158.0,0.297,3.0,5.0,87.0,0.943,61.0,2.0,3.0,22.0,0.0,80.0,5.0,0.941,14.0,0.25,0.0,1.0
3.693960313160644,51.401795339390176,20.042761582925948,140.16766961290554,0.23158728672995843,48.4626856295255,0.6757307973937681,134.76871250189328,0.3680043517514583,3.4855541784994215,5.618716999939077,82.41129983886267,0.9286753292061993,59.0571254458859,0.8445612659187666,2.9489323144169837,13.42779776532,1.8842875929867258,72.84692162336826,3.4235798174131866,0.9549034800347023,9.595011614995254,0.510512282620907,0.5123062751912831,4.0,53.0,14.0,145.0,0.269,48.0,0.0,122.0,0.393,1.0,6.0,86.0,0.93,64.0,1.0,2.0,26.0,3.0,82.0,5.0,0.943,15.0,0.25,0.0,1.0
3.543859043437369,49.447907019534384,18.804036876390786,135.6802464961909,0.2324962055621825,46.80299582593732,0.529572510303875,128.85350612388214,0.37070142620832924,3.2894581903690026,5.154753659121372,78.44038195785157,0.931750939007488,58.21373502532165,0.6618855192379078,2.6298411367928494,12.936825413930837,2.04592418663434,69.41928604859127,3.206736576276735,0.9566433458993717,9.045103408008853,0.5139305277275736,0.5153364857697775,4.473684210526316,65.21052631578948,26.315789473684212,183.89473684210526,0.21484210526315792,62.68421052631579,0.5263157894736842,168.26315789473688,0.38284210526315793,4.526315789473684,7.473684210526316,89.73684210526316,0.9165263157894737,70.47368421052632,1.8947368421052633,2.0,12.473684210526319,3.473684210526316,89.89473684210527,1.4736842105263157,0.9846842105263158,8.0,0.5842105263157895,0.5263157894736842,1.0
