SetsPlayed,AttackKills,AttackErrors,AttackTotalAttempts,AttackPCT,Assists,AssistErrors,AssistTotalAttempts,AssistPCT,ServeAces,ServeErrors,ServeTotalAttempts,ServePCT,BlockingDig,BallHandlingErrors,BlockSolos,BlockAssists,BlockErrors,ReceptO,ReceptErrors,ReceptPCT,TotalTeamBlocks,winrate,Set_win_ratio,SetsPlayed.1,AttackKills.1,AttackErrors.1,AttackTotalAttempts.1,AttackPCT.1,Assists.1,AssistErrors.1,AssistTotalAttempts.1,AssistPCT.1,ServeAces.1,ServeErrors.1,ServeTotalAttempts.1,ServePCT.1,BlockingDig.1,BallHandlingErrors.1,BlockSolos.1,BlockAssists.1,BlockErrors.1,ReceptO.1,ReceptErrors.1,ReceptPCT.1,TotalTeamBlocks.1,winrate.1,Set_win_ratio.1,winner
4.0,46.0,20.0,151.0,0.172,45.0,0.0,131.0,0.344,2.0,7.0,92.0,0.924,73.0,1.0,0.0,28.0,1.0,77.0,6.0,0.9279999999999999,14.0,0.25,0.0,4.0,54.42105263157895,23.684210526315788,161.0,0.18989473684210528,50.78947368421053,0.0,141.5263157894737,0.3582105263157895,4.105263157894736,9.631578947368421,93.57894736842108,0.8976842105263159,75.63157894736842,2.578947368421053,2.1052631578947367,18.526315789473685,1.0,80.15789473684211,3.894736842105264,0.9532631578947368,11.36842105263158,0.5131578947368421,0.5263157894736842,0.0
4.0,53.43239313753999,26.9700494329747,160.85460889793546,0.16462576330328582,50.14975283512649,0.0,138.76388485024717,0.3600715324222157,4.2506542599592905,7.712416400116313,93.92788601337598,0.9169921488804884,71.29892410584472,1.7356789764466416,2.657749345740041,21.14335562663565,1.2907822041291073,82.45507414946205,4.301831927886013,0.9516056993312009,13.229427159057867,0.4986187845303867,0.4972375690607735,4.0,62.0,27.0,170.0,0.20600000000000002,56.0,0.0,151.0,0.371,6.0,12.0,95.0,0.8740000000000001,78.0,4.0,4.0,10.0,1.0,83.0,2.0,0.976,9.0,0.75,1.0,1.0
3.59450143951989,46.96115964051486,20.36616520011354,131.61095827846654,0.22449251428315325,44.198628134343814,0.19207826549057852,114.03884889629695,0.4019369300344247,3.7861998168853863,7.65829489989521,80.08480895682294,0.8984917929225561,57.56149599089975,1.0318636500419371,1.9855343724056096,16.325952548131617,1.1942124684404738,68.44090712162183,3.7312568961432815,0.9508905644753384,10.148510646471415,0.5098498801645044,0.5090287455795321,3.59450143951989,46.96115964051486,20.36616520011354,131.61095827846654,0.22449251428315325,44.198628134343814,0.19207826549057852,114.03884889629695,0.4019369300344247,3.7861998168853863,7.65829489989521,80.08480895682294,0.8984917929225561,57.56149599089975,1.0318636500419371,1.9855343724056096,16.325952548131617,1.1942124684404738,68.44090712162183,3.7312568961432815,0.9508905644753384,10.148510646471415,0.5098498801645044,0.5090287455795321,0.0
3.7297785084507606,49.9765780649785,20.48982552874612,139.81754095317322,0.22462669845576408,46.994359446801994,0.4616064335821648,126.9487617912219,0.3822224958461127,3.5239182277810555,8.263921081699266,84.18270523107195,0.8982048197084492,60.39419639034305,1.0036754687996103,1.9728019522809217,13.86440685882195,2.305824726966116,72.33221537604534,3.48730463789451,0.9552815192958424,8.905005381691899,0.5021743304718241,0.4972375690607735,3.0,28.0,17.0,94.0,0.11699999999999999,26.0,1.0,82.0,0.317,1.0,6.0,44.0,0.8640000000000001,29.0,0.0,1.0,4.0,0.0,60.0,5.0,0.9229999999999999,3.0,0.0,0.0,1.0
3.8086060593186266,50.351892168954436,22.250757793470058,145.1983964854777,0.20453052244616785,47.502667056269814,0.3269491033471929,129.02106423408142,0.3767992541967748,3.6627982254514646,7.15825369732245,85.20414540295644,0.912853627367848,62.290498864998504,1.1561372742146194,2.241743808118642,16.022730463278805,2.4776189815484715,74.21589181804697,3.636865353825669,0.9541400114570352,10.253109039758042,0.5053783963877041,0.5057201101258985,4.0,53.368421052631575,28.947368421052637,164.1578947368421,0.15042105263157896,51.31578947368421,0.0,138.89473684210526,0.3682105263157895,4.631578947368421,4.894736842105264,96.2105263157895,0.9482105263157896,72.47368421052632,0.4736842105263158,0.5263157894736842,22.73684210526316,1.0,77.5263157894737,3.894736842105264,0.9527368421052632,11.894736842105265,0.5131578947368421,0.5263157894736842,1.0
3.59450143951989,49.798832180733726,19.996423114160226,136.61708545709013,0.2323872999355869,47.313826032871596,0.505161107415623,125.40608516742034,0.3846565197745177,2.9438003164438613,5.931798251852511,80.34220110071671,0.9260757585486384,56.83431723072467,0.8500125195479841,1.926887867094308,14.985454229286676,1.9609483194422788,71.14857013003459,2.9526058389914493,0.9615447167693276,9.419614981737649,0.5109222487180068,0.5111734826865372,3.59450143951989,49.798832180733726,19.996423114160226,136.61708545709013,0.2323872999355869,47.313826032871596,0.505161107415623,125.40608516742034,0.3846565197745177,2.9438003164438613,5.931798251852511,80.34220110071671,0.9260757585486384,56.83431723072467,0.8500125195479841,1.926887867094308,14.985454229286676,1.9609483194422788,71.14857013003459,2.9526058389914493,0.9615447167693276,9.419614981737649,0.5109222487180068,0.5111734826865372,0.0
3.448040630764217,47.9553169022631,20.03620310942513,138.4618657877344,0.21320554199440914,45.34343735919232,0.7567318028871859,129.53304502750055,0.3581084295058377,3.242903462200542,5.442916007643737,78.39075450371504,0.9309064781132816,59.93517338322029,0.770266901242106,1.8282033113417844,15.702182324539615,1.5945473492427318,69.55601665125285,3.1717420704467187,0.957183518249144,9.679294473611591,0.5017483210746454,0.5019376612818289,3.448040630764217,47.9553169022631,20.03620310942513,138.4618657877344,0.21320554199440914,45.34343735919232,0.7567318028871859,129.53304502750055,0.3581084295058377,3.242903462200542,5.442916007643737,78.39075450371504,0.9309064781132816,59.93517338322029,0.770266901242106,1.8282033113417844,15.702182324539615,1.5945473492427318,69.55601665125285,3.1717420704467187,0.957183518249144,9.679294473611591,0.5017483210746454,0.5019376612818289,0.0
3.34355071938784,47.31518985700351,18.12521446470016,132.6587895444373,0.23328776559176526,44.305932519558496,0.5802504001079365,125.27222858301269,0.3610781169850925,3.2108036430966367,4.9836611056734075,75.48876700588099,0.9342546748950432,58.010922950358456,0.9343145506312908,1.8682689204407483,12.99760382706081,1.934594839313581,66.89780070627825,3.1071402246033584,0.9569934251460224,8.367070833971152,0.5074778295600232,0.5076230127419057,3.34355071938784,47.31518985700351,18.12521446470016,132.6587895444373,0.23328776559176526,44.305932519558496,0.5802504001079365,125.27222858301269,0.3610781169850925,3.2108036430966367,4.9836611056734075,75.48876700588099,0.9342546748950432,58.010922950358456,0.9343145506312908,1.8682689204407483,12.99760382706081,1.934594839313581,66.89780070627825,3.1071402246033584,0.9569934251460224,8.367070833971152,0.5074778295600232,0.5076230127419057,0.0
4.0,66.0,26.0,162.0,0.247,61.0,1.0,158.0,0.386,3.0,10.0,95.0,0.895,75.0,2.0,3.0,10.0,4.0,78.0,3.0,0.963,8.0,0.75,1.0,3.2667484783448035,45.15037698578036,16.944152678316676,125.67545909385578,0.2362355344159332,41.9902309597691,0.5564270700509679,119.81076943291723,0.3562483531106146,3.0695494550726403,4.5402051331256255,71.6614400278308,0.9363979861925058,55.33759547776147,1.0548929581059472,1.5682695258342179,13.198161771436201,1.6080019843942828,63.39084304019217,2.953762392095864,0.9576184938234524,8.167350411552317,0.5116891365269421,0.5118018633840345,0.0
3.2090516842530095,44.150208181194714,17.035920493392513,121.08958686165207,0.2330653641858497,41.12715749260987,0.5385300692576245,115.59407117277729,0.36121499354860254,2.9634338822671897,5.163322708001788,71.04024341672124,0.9262825704046496,52.11119768723635,0.8267231774556955,1.6844194330796174,12.347033735643388,1.7041738625741718,62.270358045365725,2.8385390717832206,0.9585775828298488,7.857936300901313,0.5148528321122248,0.5149411765312144,3.2090516842530095,44.150208181194714,17.035920493392513,121.08958686165207,0.2330653641858497,41.12715749260987,0.5385300692576245,115.59407117277729,0.36121499354860254,2.9634338822671897,5.163322708001788,71.04024341672124,0.9262825704046496,52.11119768723635,0.8267231774556955,1.6844194330796174,12.347033735643388,1.7041738625741718,62.270358045365725,2.8385390717832206,0.9585775828298488,7.857936300901313,0.5148528321122248,0.5149411765312144,1.0
